00:00:06.342 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|300ms
05:51:07.299 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|197ms
05:51:07.504 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|182ms
05:51:36.248 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|205ms
05:51:36.249 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":329134,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:51:59.069 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|187ms
05:51:59.069 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:52:06.241 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|198ms
05:52:06.241 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":299146,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:52:07.731 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|186ms
05:52:07.969 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|212ms
05:52:36.232 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|189ms
05:52:36.232 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":269151,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:53:06.245 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|202ms
05:53:06.245 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":239142,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:53:08.205 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|194ms
05:53:08.436 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|202ms
05:53:36.237 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|194ms
05:53:36.237 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":209153,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:54:06.232 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|189ms
05:54:06.233 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":179151,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:54:08.685 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|205ms
05:54:08.906 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|189ms
05:54:36.230 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|187ms
05:54:36.232 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":149151,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:55:06.237 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|194ms
05:55:06.238 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":119146,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:55:09.158 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|209ms
05:55:09.381 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|192ms
05:55:36.241 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|198ms
05:55:36.241 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":89146,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:56:06.263 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|220ms
05:56:06.264 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":59139,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:56:09.662 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|238ms
05:56:09.888 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|197ms
05:56:36.234 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|192ms
05:56:36.236 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":29153,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:56:59.081 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|200ms
05:56:59.082 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
05:57:06.233 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|190ms
05:57:06.234 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":0,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:57:10.140 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|208ms
05:57:10.360 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|193ms
05:57:36.234 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|191ms
05:57:36.235 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":570025,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:58:06.267 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|224ms
05:58:06.268 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":539991,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:58:10.587 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|185ms
05:58:10.813 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|199ms
05:58:36.276 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|233ms
05:58:36.277 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":509984,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:59:06.235 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|192ms
05:59:06.236 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":480026,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
05:59:11.417 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|567ms
05:59:11.661 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|217ms
05:59:36.233 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|190ms
05:59:36.233 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":450027,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:00:06.243 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|200ms
06:00:06.243 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":420024,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:00:11.901 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|198ms
06:00:12.115 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|188ms
06:00:36.234 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|191ms
06:00:36.235 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":390027,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:01:06.246 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|203ms
06:01:06.246 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":360023,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:01:12.347 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|192ms
06:01:12.570 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|196ms
06:01:36.239 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|196ms
06:01:36.239 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":330027,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:01:59.066 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|185ms
06:01:59.067 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:02:06.236 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|193ms
06:02:06.238 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":300022,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:02:12.842 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|228ms
06:02:13.061 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|190ms
06:02:36.231 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|189ms
06:02:36.231 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":270028,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:03:06.238 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|196ms
06:03:06.238 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":240024,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:03:13.311 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|214ms
06:03:13.526 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|189ms
06:03:36.248 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|205ms
06:03:36.249 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":210025,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:04:06.238 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|195ms
06:04:06.239 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":180024,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:04:13.756 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|188ms
06:04:13.977 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|194ms
06:04:36.233 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|190ms
06:04:36.234 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":150030,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:05:06.234 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|191ms
06:05:06.235 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":120029,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:05:14.208 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|190ms
06:05:14.432 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|188ms
06:05:36.231 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|188ms
06:05:36.232 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":90030,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:06:06.234 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|191ms
06:06:06.234 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":60029,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:06:14.662 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|190ms
06:06:14.890 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|198ms
06:06:36.238 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|193ms
06:06:36.241 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":30024,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:06:59.078 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /sso/ping,200|194ms
06:06:59.082 INFO  vert.x-eventloop-thread-0 SsoService           : sso ping {"result": "true"}
06:07:06.231 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|188ms
06:07:06.233 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":31,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:07:15.126 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|193ms
06:07:15.349 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|193ms
06:07:36.238 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|195ms
06:07:36.239 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":578903,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:08:06.275 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|232ms
06:08:06.276 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":548893,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:08:15.572 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|183ms
06:08:15.787 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/iserver/auth/status,200|189ms
06:08:36.228 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|185ms
06:08:36.229 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":518912,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:09:06.231 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api/tickle,200|188ms
06:09:06.231 DEBUG vert.x-eventloop-thread-0 ClientPortalService  : tickle {"session":"7a1e3c9cb8a24a876585f6b36588f72f","ssoExpires":488911,"collission":false,"userId":129452694,"hmds":{"error":"no bridge"},"iserver":{"authStatus":{"authenticated":true,"competing":false,"connected":true,"message":"","MAC":"98:F2:B3:23:AE:D0","serverInfo":{"serverName":"JifN17109","serverVersion":"Build 10.29.0m, Jul 22, 2024 6:00:04 PM"},"hardware_info":"28224386|98:F2:B3:23:AE:D0"}}}
06:09:16.050 INFO  vert.x-eventloop-thread-0 BaseServiceProxy     : -> GET /v1/api//tickle,200|221ms
